job_id,title,company_name,company_name_normalized,score_total,skill_score,semantic_score,recency_score,seniority_component,matched_skills,base_extracted,resume_overlap,overlap_added,semantic_added,rationale_text,weights_snapshot,thresholds_snapshot,matching_snapshot,status,apply_url
adzuna:5404302635,"Travel Nurse RN - CVOR - $2,823 per week",Triage Staffing,,0.3946,0.0,0.58169836550951,0.6065306597126334,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.58 | Recency 0.61 | Seniority adj 1.00,,,,new,https://www.adzuna.com/land/ad/5404302635?se=eHP0ifWU8BGiM5twZbwYxg&utm_medium=api&utm_source=e1a466cc&v=0ADD2BB9E407B080276BA1839808DE1A6C6FDFFA
adzuna:5405075191,"Travel Nurse RN - Labor and Delivery - $2,771 per week",Triage Staffing,,0.416,0.0,0.5690715983510017,0.7788007830714049,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.57 | Recency 0.78 | Seniority adj 1.00,,,,new,https://www.adzuna.com/land/ad/5405075191?se=eHP0ifWU8BGiM5twZbwYxg&utm_medium=api&utm_source=e1a466cc&v=7B0446CAB789A3220C523EC62E55EE54A29F4213
adzuna:5404384544,"Travel Nurse RN - Labor and Delivery - $2,732 per week",Triage Staffing,,0.3872,0.0,0.5606959275901318,0.6065306597126334,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.56 | Recency 0.61 | Seniority adj 1.00,,,,new,https://www.adzuna.com/land/ad/5404384544?se=eHP0ifWU8BGiM5twZbwYxg&utm_medium=api&utm_source=e1a466cc&v=1C85D566E616D1E540356CBBF744A503EC7AD08B
adzuna:5401733746,"Travel Dosimetrist - $3,288 per week",Triage Staffing,,0.3828,0.0,0.6056354567408562,0.4723665527410147,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.61 | Recency 0.47 | Seniority adj 1.00,,,,new,https://www.adzuna.com/land/ad/5401733746?se=eHP0ifWU8BGiM5twZbwYxg&utm_medium=api&utm_source=e1a466cc&v=E71E3E2A91B493F9CB71EEA76A4029EF1F99C048
adzuna:5404119649,"Travel Nurse RN - OR - Operating Room - $2,564 per week",Triage Staffing,,0.3935,0.0,0.5785051882266998,0.6065306597126334,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.58 | Recency 0.61 | Seniority adj 1.00,,,,new,https://www.adzuna.com/land/ad/5404119649?se=eHP0ifWU8BGiM5twZbwYxg&utm_medium=api&utm_source=e1a466cc&v=C7284E604CF8F2714BAC8B2768ACAF8AC8CBC9BB
adzuna:5404130601,"Travel Nurse RN - CVOR - $2,654 per week",Triage Staffing,,0.3947,0.0,0.582038089632988,0.6065306597126334,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.58 | Recency 0.61 | Seniority adj 1.00,,,,new,https://www.adzuna.com/land/ad/5404130601?se=eHP0ifWU8BGiM5twZbwYxg&utm_medium=api&utm_source=e1a466cc&v=04342FBFCAD212F620CDFED8E640BC021E627983
adzuna:5403462971,Hr Generalist (On-Site),Onigilly Inc,,0.4387,0.0,0.707899883389473,0.6065306597126334,1.0,strategic planning,strategic planning,,,,Skill match 0.00 | Contextual similarity 0.71 | Recency 0.61 | Seniority adj 1.00 | key=strategic planning,,,,new,https://www.adzuna.com/details/5403462971?utm_medium=api&utm_source=e1a466cc
adzuna:5401482903,Teen Cafe Assistant - Part-Time,Boys & Girls Clubs of San Leandro,,0.3635,0.0,0.5503157526254654,0.4723665527410147,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.55 | Recency 0.47 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5401482903?utm_medium=api&utm_source=e1a466cc
adzuna:5403085468,Data and Performance Manager- Department of Building Inspection (1825 PEX),City and County of San Francisco,,0.4359,0.0,0.6996781826019287,0.6065306597126334,1.0,"process improvement, business intelligence, data analysis","process improvement, business intelligence, data analysis",,,,Skill match 0.00 | Contextual similarity 0.70 | Recency 0.61 | Seniority adj 1.00 | key=process improvement/business intelligence/data analysis,,,,new,https://www.adzuna.com/details/5403085468?utm_medium=api&utm_source=e1a466cc
adzuna:5405272819,AV Safety Data Reporting Engineer,Zoox,,0.4475,0.0,0.6590670049190521,0.7788007830714049,1.0,"data analysis, compliance","data analysis, compliance",,,,Skill match 0.00 | Contextual similarity 0.66 | Recency 0.78 | Seniority adj 1.00 | key=data analysis/compliance,,,,new,https://www.adzuna.com/land/ad/5405272819?se=eHP0ifWU8BGiM5twZbwYxg&utm_medium=api&utm_source=e1a466cc&v=651CDC8DEE56C3DD7A7E42FCFD26A6AE8FAABDA5
adzuna:5405216386,Data/Database Administration,"Mastech Digital, Inc.",,0.4419,0.0,0.6430020183324814,0.7788007830714049,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.64 | Recency 0.78 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5405216386?utm_medium=api&utm_source=e1a466cc
adzuna:5403326507,"Math Curriculum Designer, Assessment Focus",IXL Learning,,0.4002,0.0,0.5978023111820221,0.6065306597126334,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.60 | Recency 0.61 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5403326507?utm_medium=api&utm_source=e1a466cc
adzuna:5403332485,"Product Operations Manager II, Performance Marketing",Uber,,0.4103,0.0,0.6265155076980591,0.6065306597126334,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.63 | Recency 0.61 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5403332485?utm_medium=api&utm_source=e1a466cc
adzuna:5405031236,Standards & Enforcement Specialist (formerly Trust & Safety),Substack,,0.445,0.0,0.6519202291965485,0.7788007830714049,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.65 | Recency 0.78 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5405031236?utm_medium=api&utm_source=e1a466cc
adzuna:5402664975,BASECAMP Group Leader,Faces SF,,0.4003,0.0,0.5980003029108047,0.6065306597126334,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.60 | Recency 0.61 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5402664975?utm_medium=api&utm_source=e1a466cc
adzuna:5404127415,"UX Engineer, iOS, Google Search App",Google,,0.3774,0.0,0.5325085520744324,0.6065306597126334,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.53 | Recency 0.61 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5404127415?utm_medium=api&utm_source=e1a466cc
adzuna:5404991110,"Senior Manager, Airports & Venues Curb Experience",Uber,,0.4107,0.0,0.5539038851857185,0.7788007830714049,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.55 | Recency 0.78 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5404991110?utm_medium=api&utm_source=e1a466cc
adzuna:5403326599,"Social Media Manager, Google AI",Google,,0.3718,0.0,0.5166493281722069,0.6065306597126334,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.52 | Recency 0.61 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5403326599?utm_medium=api&utm_source=e1a466cc
adzuna:5401779525,Program Manager,Eastridge Workforce Solutions,,0.3918,0.0,0.6311393678188324,0.4723665527410147,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.63 | Recency 0.47 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5401779525?utm_medium=api&utm_source=e1a466cc
adzuna:5402454495,Program Manager,Teledyne Defense Electronics,,0.4092,0.0,0.6809866428375244,0.4723665527410147,1.0,monitoring,monitoring,,,,Skill match 0.00 | Contextual similarity 0.68 | Recency 0.47 | Seniority adj 1.00 | key=monitoring,,,,new,https://www.adzuna.com/details/5402454495?utm_medium=api&utm_source=e1a466cc
adzuna:5404783928,Technical Program Manager,"P. Chappel Associates, Inc.",,0.4662,0.0,0.7124322801828384,0.7788007830714049,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.71 | Recency 0.78 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5404783928?utm_medium=api&utm_source=e1a466cc
adzuna:5404785692,Technical Program Manager,Rose International,,0.4966,0.156655,0.6427338123321533,0.7788007830714049,1.0,"Documentation, program management, risk management","program management, risk management",Documentation,,,Skill match 0.16 | Contextual similarity 0.64 | Recency 0.78 | Seniority adj 1.00 | prov=resume:1 | key=Documentation/program management/risk management,,,,new,https://www.adzuna.com/details/5404785692?utm_medium=api&utm_source=e1a466cc
adzuna:5404128687,People Program Manager,Snowflake,,0.4202,0.0,0.655049741268158,0.6065306597126334,1.0,"program management, monitoring","program management, monitoring",,,,Skill match 0.00 | Contextual similarity 0.66 | Recency 0.61 | Seniority adj 1.00 | key=program management/monitoring,,,,new,https://www.adzuna.com/details/5404128687?utm_medium=api&utm_source=e1a466cc
adzuna:5404917204,"Program Manager, Senior",Axelon Services Corporation,,0.4221,0.0,0.5866398215293884,0.7788007830714049,1.0,program management,program management,,,,Skill match 0.00 | Contextual similarity 0.59 | Recency 0.78 | Seniority adj 1.00 | key=program management,,,,new,https://www.adzuna.com/details/5404917204?utm_medium=api&utm_source=e1a466cc
adzuna:5401629013,Security Program Manager,Applied Materials,,0.3791,0.0,0.5949922204017639,0.4723665527410147,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.59 | Recency 0.47 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5401629013?utm_medium=api&utm_source=e1a466cc
adzuna:5404786776,"Program Manager, Expert",Rose International,,0.433,0.0,0.6176016554236412,0.7788007830714049,1.0,"data analysis, financial analysis, change management, data modeling, program management","data analysis, financial analysis, change management, data modeling, program management",,,,Skill match 0.00 | Contextual similarity 0.62 | Recency 0.78 | Seniority adj 1.00 | key=data analysis/financial analysis/change management/data modeling/program management,,,,new,https://www.adzuna.com/details/5404786776?utm_medium=api&utm_source=e1a466cc
adzuna:5401630821,Software Program Manager,Cisco,,0.3971,0.0,0.6464835852384567,0.4723665527410147,1.0,"product management, program management","product management, program management",,,,Skill match 0.00 | Contextual similarity 0.65 | Recency 0.47 | Seniority adj 1.00 | key=product management/program management,,,,new,https://www.adzuna.com/details/5401630821?utm_medium=api&utm_source=e1a466cc
adzuna:5401628174,Material Program Manager,Snap Inc.,,0.376,0.0,0.5862319767475128,0.4723665527410147,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.59 | Recency 0.47 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5401628174?utm_medium=api&utm_source=e1a466cc
adzuna:5405237739,Technical Program Manager,Asteelflash USA Corp.,,0.4293,0.0,0.606996662914753,0.7788007830714049,1.0,product management,product management,,,,Skill match 0.00 | Contextual similarity 0.61 | Recency 0.78 | Seniority adj 1.00 | key=product management,,,,new,https://www.adzuna.com/details/5405237739?utm_medium=api&utm_source=e1a466cc
adzuna:5404221926,Material Program Manager,Snap,,0.3932,0.0,0.5777390524744987,0.6065306597126334,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.58 | Recency 0.61 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5404221926?utm_medium=api&utm_source=e1a466cc
adzuna:5404983915,Program Manager III - Care Experience (Program Manager III),Kaiser Permanente,,0.4291,0.0,0.6063763424754143,0.7788007830714049,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.61 | Recency 0.78 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5404983915?utm_medium=api&utm_source=e1a466cc
adzuna:5401626495,Program Manager III - Care Experience (Program Manager III),Kaiser,,0.3831,0.0,0.6063763424754143,0.4723665527410147,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.61 | Recency 0.47 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5401626495?utm_medium=api&utm_source=e1a466cc
adzuna:5401672609,Program Manager – Mfg. Operations,"Trilyon, Inc.",,0.4307,0.0,0.7423804253339767,0.4723665527410147,1.0,program management,program management,,,,Skill match 0.00 | Contextual similarity 0.74 | Recency 0.47 | Seniority adj 1.00 | key=program management,,,,new,https://www.adzuna.com/details/5401672609?utm_medium=api&utm_source=e1a466cc
adzuna:5401672287,Technical Program Manager II,Alpha Net,,0.4599,0.147624,0.678197592496872,0.4723665527410147,1.0,"Documentation, strategic planning, program management, risk management","strategic planning, program management, risk management",Documentation,,,Skill match 0.15 | Contextual similarity 0.68 | Recency 0.47 | Seniority adj 1.00 | prov=resume:1 | key=Documentation/strategic planning/program management/risk management,,,,new,https://www.adzuna.com/details/5401672287?utm_medium=api&utm_source=e1a466cc
adzuna:5405943283,"Sr. Manager, Program Management",Maxar Space,,0.4738,0.0,0.7343292236328125,0.7788007830714049,1.0,"program management, risk management","program management, risk management",,,,Skill match 0.00 | Contextual similarity 0.73 | Recency 0.78 | Seniority adj 1.00 | key=program management/risk management,,,,new,https://www.adzuna.com/details/5405943283?utm_medium=api&utm_source=e1a466cc
adzuna:5404986040,Operations Program Manager 1,Northrop Grumman,,0.4324,0.0,0.6158714070916176,0.7788007830714049,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.62 | Recency 0.78 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5404986040?utm_medium=api&utm_source=e1a466cc
adzuna:5404786614,Program Manager (Supply Chain),Introlligent Inc.,,0.5186,0.132464,0.7297226786613464,0.7788007830714049,1.0,"Documentation, product management, program management, risk management, change management, agile","product management, program management, risk management, change management, agile",Documentation,,,Skill match 0.13 | Contextual similarity 0.73 | Recency 0.78 | Seniority adj 1.00 | prov=resume:1 | key=Documentation/product management/program management/risk management/change management,,,,new,https://www.adzuna.com/details/5404786614?utm_medium=api&utm_source=e1a466cc
adzuna:5405339044,Photonics Engineering Program Manager,Apple,,0.4469,0.0,0.6573139578104019,0.7788007830714049,1.0,program management,program management,,,,Skill match 0.00 | Contextual similarity 0.66 | Recency 0.78 | Seniority adj 1.00 | key=program management,,,,new,https://www.adzuna.com/details/5405339044?utm_medium=api&utm_source=e1a466cc
adzuna:5404985849,Senior Technical Program Manager,Microsoft Corporation,,0.4322,0.0,0.615489549934864,0.7788007830714049,1.0,"azure, security, compliance","azure, security, compliance",,,,Skill match 0.00 | Contextual similarity 0.62 | Recency 0.78 | Seniority adj 1.00 | key=azure/security/compliance,,,,new,https://www.adzuna.com/details/5404985849?utm_medium=api&utm_source=e1a466cc
adzuna:5404985850,Senior Technical Program Manager,Microsoft Corporation,,0.4322,0.0,0.615489549934864,0.7788007830714049,1.0,"azure, security, compliance","azure, security, compliance",,,,Skill match 0.00 | Contextual similarity 0.62 | Recency 0.78 | Seniority adj 1.00 | key=azure/security/compliance,,,,new,https://www.adzuna.com/details/5404985850?utm_medium=api&utm_source=e1a466cc
adzuna:5404985892,Senior Technical Program Manager,Microsoft Corporation,,0.4322,0.0,0.615489549934864,0.7788007830714049,1.0,"azure, security, compliance","azure, security, compliance",,,,Skill match 0.00 | Contextual similarity 0.62 | Recency 0.78 | Seniority adj 1.00 | key=azure/security/compliance,,,,new,https://www.adzuna.com/details/5404985892?utm_medium=api&utm_source=e1a466cc
adzuna:5404306335,Supply Chain Program Manager,Kelly Services,,0.3941,0.0,0.5804780274629593,0.6065306597126334,1.0,"program management, product management","program management, product management",,,,Skill match 0.00 | Contextual similarity 0.58 | Recency 0.61 | Seniority adj 1.00 | key=program management/product management,,,,new,https://www.adzuna.com/details/5404306335?utm_medium=api&utm_source=e1a466cc
adzuna:5404916704,"(Agile1) Program Manager, Expert",Axelon Services Corporation,,0.4205,0.0,0.5819692015647888,0.7788007830714049,1.0,program management,program management,,,,Skill match 0.00 | Contextual similarity 0.58 | Recency 0.78 | Seniority adj 1.00 | key=program management,,,,new,https://www.adzuna.com/details/5404916704?utm_medium=api&utm_source=e1a466cc
adzuna:5403411694,Retail Sales Program Manager,Apex Service Partners,,0.4098,0.0,0.6251706033945084,0.6065306597126334,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.63 | Recency 0.61 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5403411694?utm_medium=api&utm_source=e1a466cc
adzuna:5403327639,Sr. Technical Program Manager,LinkedIn,,0.4167,0.0,0.6448271572589874,0.6065306597126334,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.64 | Recency 0.61 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5403327639?utm_medium=api&utm_source=e1a466cc
adzuna:5404984464,Supply Chain Program Manager,Kelly Services,,0.4174,0.0,0.5730840414762497,0.7788007830714049,1.0,"program management, product management","program management, product management",,,,Skill match 0.00 | Contextual similarity 0.57 | Recency 0.78 | Seniority adj 1.00 | key=program management/product management,,,,new,https://www.adzuna.com/details/5404984464?utm_medium=api&utm_source=e1a466cc
adzuna:5401628665,Staff Technical Program Manager,Uber,,0.4215,0.0,0.7161536067724228,0.4723665527410147,1.0,program management,program management,,,,Skill match 0.00 | Contextual similarity 0.72 | Recency 0.47 | Seniority adj 1.00 | key=program management,,,,new,https://www.adzuna.com/details/5401628665?utm_medium=api&utm_source=e1a466cc
adzuna:5403331229,Senior Subcontract Program Manager,Lockheed Martin,,0.4217,0.0,0.6592866480350494,0.6065306597126334,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.66 | Recency 0.61 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5403331229?utm_medium=api&utm_source=e1a466cc
adzuna:5404787152,Program Manager - Supply Chain,Introlligent Inc.,,0.5124,0.132464,0.7119305580854416,0.7788007830714049,1.0,"Documentation, product management, program management, risk management, change management, agile","product management, program management, risk management, change management, agile",Documentation,,,Skill match 0.13 | Contextual similarity 0.71 | Recency 0.78 | Seniority adj 1.00 | prov=resume:1 | key=Documentation/product management/program management/risk management/change management,,,,new,https://www.adzuna.com/details/5404787152?utm_medium=api&utm_source=e1a466cc
adzuna:5405890234,Senior Subcontract Program Manager,Lockheed Martin,,0.4445,0.0,0.65050008893013,0.7788007830714049,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.65 | Recency 0.78 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5405890234?utm_medium=api&utm_source=e1a466cc
adzuna:5405313633,Space and Reporting Program Manager,Apple,,0.4513,0.0,0.669847309589386,0.7788007830714049,1.0,product management,product management,,,,Skill match 0.00 | Contextual similarity 0.67 | Recency 0.78 | Seniority adj 1.00 | key=product management,,,,new,https://www.adzuna.com/details/5405313633?utm_medium=api&utm_source=e1a466cc
adzuna:5404992403,Technical Program Manager Hardware Quality,Cisco,,0.4436,0.0,0.6480118036270142,0.7788007830714049,1.0,"program management, risk management","program management, risk management",,,,Skill match 0.00 | Contextual similarity 0.65 | Recency 0.78 | Seniority adj 1.00 | key=program management/risk management,,,,new,https://www.adzuna.com/details/5404992403?utm_medium=api&utm_source=e1a466cc
adzuna:5404992345,Technical Program Manager Hardware Quality,Cisco,,0.4436,0.0,0.6480118036270142,0.7788007830714049,1.0,"program management, risk management","program management, risk management",,,,Skill match 0.00 | Contextual similarity 0.65 | Recency 0.78 | Seniority adj 1.00 | key=program management/risk management,,,,new,https://www.adzuna.com/details/5404992345?utm_medium=api&utm_source=e1a466cc
adzuna:5404369532,Technical Program Manager Hardware Quality,Cisco,,0.403,0.0,0.6057363003492355,0.6065306597126334,1.0,data analysis,data analysis,,,,Skill match 0.00 | Contextual similarity 0.61 | Recency 0.61 | Seniority adj 1.00 | key=data analysis,,,,new,https://www.adzuna.com/details/5404369532?utm_medium=api&utm_source=e1a466cc
adzuna:5405011610,"Senior Program Manager, Cybersecurity Projects",GFiber,,0.441,0.0,0.6405012607574463,0.7788007830714049,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.64 | Recency 0.78 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5405011610?utm_medium=api&utm_source=e1a466cc
adzuna:5404210410,"Senior Program Manager, Cybersecurity Projects",GFiber,,0.3986,0.0,0.5933057963848114,0.6065306597126334,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.59 | Recency 0.61 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5404210410?utm_medium=api&utm_source=e1a466cc
adzuna:5401625243,Sr Program Manager - Optical Solutions,Molex,,0.3692,0.0,0.5668124035000801,0.4723665527410147,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.57 | Recency 0.47 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5401625243?utm_medium=api&utm_source=e1a466cc
adzuna:5401697881,Site Program Manager - Level 1,Think Together,,0.4162,0.0,0.7009475082159042,0.4723665527410147,1.0,program management,program management,,,,Skill match 0.00 | Contextual similarity 0.70 | Recency 0.47 | Seniority adj 1.00 | key=program management,,,,new,https://www.adzuna.com/details/5401697881?utm_medium=api&utm_source=e1a466cc
adzuna:5403332280,Staff Technical Program Manager - Infrastructure,Uber,,0.4496,0.0,0.7390498071908951,0.6065306597126334,1.0,"program management, product management, risk management","program management, product management, risk management",,,,Skill match 0.00 | Contextual similarity 0.74 | Recency 0.61 | Seniority adj 1.00 | key=program management/product management/risk management,,,,new,https://www.adzuna.com/details/5403332280?utm_medium=api&utm_source=e1a466cc
adzuna:5403646496,Senior Recruiting Program Manager - Analytics,Applied Intuition,,0.4038,0.0,0.6081741079688072,0.6065306597126334,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.61 | Recency 0.61 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5403646496?utm_medium=api&utm_source=e1a466cc
adzuna:5401626218,Clinical Research Program Manager - PVH,Medtronic,,0.3799,0.0,0.5971345528960228,0.4723665527410147,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.60 | Recency 0.47 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5401626218?utm_medium=api&utm_source=e1a466cc
adzuna:5401221726,Program Manager - Construction Management (Anticipated Opening),Turner & Townsend,,0.4238,0.0,0.722812294960022,0.4723665527410147,1.0,"program management, stakeholder management, product management","program management, stakeholder management, product management",,,,Skill match 0.00 | Contextual similarity 0.72 | Recency 0.47 | Seniority adj 1.00 | key=program management/stakeholder management/product management,,,,new,https://www.adzuna.com/details/5401221726?utm_medium=api&utm_source=e1a466cc
adzuna:5401221705,Program Manager - Construction Management (Anticipated Opening),Turner & Townsend,,0.4238,0.0,0.722812294960022,0.4723665527410147,1.0,"program management, stakeholder management, product management","program management, stakeholder management, product management",,,,Skill match 0.00 | Contextual similarity 0.72 | Recency 0.47 | Seniority adj 1.00 | key=program management/stakeholder management/product management,,,,new,https://www.adzuna.com/details/5401221705?utm_medium=api&utm_source=e1a466cc
adzuna:5404872993,"Product Technical Program Manager Sunnyvale, CA 6 locations Technical Program Management P[] (Sunnyvale)",Meta,,0.4665,0.0,0.7133255451917648,0.7788007830714049,1.0,"product management, program management, risk management","product management, program management, risk management",,,,Skill match 0.00 | Contextual similarity 0.71 | Recency 0.78 | Seniority adj 1.00 | key=product management/program management/risk management,,,,new,https://www.adzuna.com/details/5404872993?utm_medium=api&utm_source=e1a466cc
adzuna:5404991390,"Staff, Technical Program Manager - Global Technology",Walmart,,0.4599,0.0,0.6946370899677277,0.7788007830714049,1.0,"program management, product management, risk management","program management, product management, risk management",,,,Skill match 0.00 | Contextual similarity 0.69 | Recency 0.78 | Seniority adj 1.00 | key=program management/product management/risk management,,,,new,https://www.adzuna.com/details/5404991390?utm_medium=api&utm_source=e1a466cc
adzuna:5401626256,Principal Technical Program Manager - Azure Storage,Microsoft Corporation,,0.3845,0.0,0.6103124395012856,0.4723665527410147,1.0,azure,azure,,,,Skill match 0.00 | Contextual similarity 0.61 | Recency 0.47 | Seniority adj 1.00 | key=azure,,,,new,https://www.adzuna.com/details/5401626256?utm_medium=api&utm_source=e1a466cc
adzuna:5401626247,Principal Technical Program Manager - Azure Storage,Microsoft Corporation,,0.3845,0.0,0.6103124395012856,0.4723665527410147,1.0,azure,azure,,,,Skill match 0.00 | Contextual similarity 0.61 | Recency 0.47 | Seniority adj 1.00 | key=azure,,,,new,https://www.adzuna.com/details/5401626247?utm_medium=api&utm_source=e1a466cc
adzuna:5404991703,"Senior Technical Program Manager, Device OS",Amazon,,0.4077,0.0,0.5454863831400871,0.7788007830714049,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.55 | Recency 0.78 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5404991703?utm_medium=api&utm_source=e1a466cc
adzuna:5405224880,"Sr Technical Program Manager, Device OS",Amazon,,0.4599,0.0,0.6944127678871155,0.7788007830714049,1.0,"product management, stakeholder management, program management","product management, stakeholder management, program management",,,,Skill match 0.00 | Contextual similarity 0.69 | Recency 0.78 | Seniority adj 1.00 | key=product management/stakeholder management/program management,,,,new,https://www.adzuna.com/details/5405224880?utm_medium=api&utm_source=e1a466cc
adzuna:5404991623,"Sr Technical Program Manager, Device OS",Amazon,,0.4607,0.0,0.6968588978052139,0.7788007830714049,1.0,"product management, stakeholder management, program management","product management, stakeholder management, program management",,,,Skill match 0.00 | Contextual similarity 0.70 | Recency 0.78 | Seniority adj 1.00 | key=product management/stakeholder management/program management,,,,new,https://www.adzuna.com/details/5404991623?utm_medium=api&utm_source=e1a466cc
adzuna:5401628644,Program Manager - Construction Management (Anticipated Opening),Turner & Townsend,,0.4114,0.0,0.6873628199100494,0.4723665527410147,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.69 | Recency 0.47 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5401628644?utm_medium=api&utm_source=e1a466cc
adzuna:5401628639,Program Manager - Construction Management (Anticipated Opening),Turner & Townsend,,0.4114,0.0,0.6873628199100494,0.4723665527410147,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.69 | Recency 0.47 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5401628639?utm_medium=api&utm_source=e1a466cc
adzuna:5401699857,"Retail Program Manager - San Jose, CA",ARS,,0.3929,0.0,0.6345258802175522,0.4723665527410147,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.63 | Recency 0.47 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5401699857?utm_medium=api&utm_source=e1a466cc
adzuna:5404991412,"Senior Analyst, Program Management - Workplace Hospitality",Walmart,,0.4246,0.0,0.5935591012239456,0.7788007830714049,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.59 | Recency 0.78 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5404991412?utm_medium=api&utm_source=e1a466cc
adzuna:5404295486,"Agile Program Manager, Adobe Experience Platform (AEP)",ServiceNow,,0.4553,0.0,0.7552539706230164,0.6065306597126334,1.0,"program management, stakeholder management, risk management","program management, stakeholder management, risk management",,,,Skill match 0.00 | Contextual similarity 0.76 | Recency 0.61 | Seniority adj 1.00 | key=program management/stakeholder management/risk management,,,,new,https://www.adzuna.com/details/5404295486?utm_medium=api&utm_source=e1a466cc
adzuna:5401221728,Senior Program Manager - Construction Management (Anticipated Opening),Turner & Townsend,,0.4211,0.0,0.714878037571907,0.4723665527410147,1.0,"program management, product management, risk management","program management, product management, risk management",,,,Skill match 0.00 | Contextual similarity 0.71 | Recency 0.47 | Seniority adj 1.00 | key=program management/product management/risk management,,,,new,https://www.adzuna.com/details/5401221728?utm_medium=api&utm_source=e1a466cc
adzuna:5401221710,Senior Program Manager - Construction Management (Anticipated Opening),Turner & Townsend,,0.4211,0.0,0.714878037571907,0.4723665527410147,1.0,"program management, product management, risk management","program management, product management, risk management",,,,Skill match 0.00 | Contextual similarity 0.71 | Recency 0.47 | Seniority adj 1.00 | key=program management/product management/risk management,,,,new,https://www.adzuna.com/details/5401221710?utm_medium=api&utm_source=e1a466cc
adzuna:5402907688,"Staff Program Manager, Autonomous Vehicle & Active Safety",General Motors,,0.4145,0.0,0.6385684013366699,0.6065306597126334,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.64 | Recency 0.61 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5402907688?utm_medium=api&utm_source=e1a466cc
